73.5,9.168,10.45,10.445
74,9.168,10.45,10.448
74.5,9.168,10.46,10.451
74.833,9.168,10.46,10.454
75.167,9.168,10.46,10.457
75.5,9.168,10.47,10.46
76,9.168,10.47,10.463
76.5,9.168,10.47,10.465
77,9.168,10.47,10.468
77.5,9.168,10.48,10.471
78,9.168,10.48,10.474
78.5,9.168,10.48,10.477
78.833,9.168,10.49,10.479
79.167,9.168,10.49,10.482
79.5,9.168,10.49,10.485
80,9.168,10.49,10.487
80.5,9.168,10.5,10.49
81,9.168,10.5,10.493
81.5,9.168,10.5,10.495
82,9.168,10.5,10.498
82.5,9.168,10.51,10.501
83,9.168,10.51,10.503
83.5,9.168,10.51,10.506
84,9.168,10.51,10.508
84.5,9.168,10.52,10.511
84.833,9.168,10.52,10.513
85.167,9.168,10.52,10.516
85.5,9.168,10.52,10.518
86,9.168,10.52,10.521
86.5,9.168,10.53,10.523
87,9.168,10.53,10.525
87.5,9.168,10.53,10.528
88,9.168,10.53,10.53
88.5,9.168,10.54,10.532
88.833,9.168,10.54,10.535
89.167,9.168,10.54,10.537
89.5,9.168,10.54,10.539
90,9.168,10.54,10.541
90.5,9.168,10.54,10.544
91,9.168,10.55,10.546
91.5,9.168,10.55,10.548
92,9.168,10.55,10.55
92.5,9.168,10.56,10.552
93,9.168,10.56,10.554
93.5,9.168,10.56,10.557
94,9.168,10.56,10.559
94.5,9.168,10.57,10.561
95,9.168,10.57,10.563
95.5,9.168,10.57,10.565
95.833,9.168,10.57,10.567
96.167,9.168,10.57,10.569
96.5,9.168,10.57,10.571
97,9.168,10.58,10.573
97.5,9.168,10.58,10.575
98,9.168,10.58,10.577
98.5,9.168,10.58,10.578
99,9.168,10.58,10.58
99.5,9.168,10.59,10.582
100,9.168,10.59,10.584
100.5,9.168,10.59,10.586
101,9.168,10.59,10.588
101.5,9.168,10.6,10.59
102,9.168,10.6,10.591
102.5,9.168,10.6,10.593
103,9.168,10.6,10.595
103.5,9.168,10.6,10.597
103.83,9.168,10.6,10.599
104.17,9.168,10.6,10.6
104.5,9.168,10.61,10.602
105,9.168,10.61,10.604
105.5,9.168,10.61,10.605
106,9.168,10.61,10.607
106.5,9.168,10.61,10.609
107,9.168,10.61,10.61
107.5,9.168,10.62,10.612
107.75,9.168,10.62,10.614
108,9.168,10.62,10.615
108.25,9.168,10.62,10.617
108.5,9.168,10.62,10.619
109.5,9.168,10.62,10.62
110,9.168,10.62,10.622
110.5,9.168,10.63,10.623
110.83,9.168,10.63,10.625
111.17,9.168,10.63,10.627
111.5,9.168,10.63,10.628
112,9.168,10.63,10.629
112.5,9.168,10.63,10.631
113,9.168,10.63,10.632
113.5,9.168,10.64,10.634
113.83,9.168,10.64,10.635
114.17,9.168,10.64,10.637
114.5,9.168,10.64,10.638
115,9.168,10.64,10.64
115.5,9.168,10.64,10.641
116,9.168,10.64,10.643
116.5,9.168,10.65,10.644
117,9.168,10.65,10.645
117.5,9.168,10.65,10.647
117.83,9.168,10.65,10.648
118.17,9.168,10.65,10.649
118.5,9.168,10.65,10.65
119,9.168,10.65,10.652
119.5,9.168,10.66,10.653
120,9.168,10.66,10.654
120.5,9.168,10.66,10.656
121,9.168,10.66,10.657
121.5,9.168,10.66,10.658
121.83,9.168,10.66,10.659
122.17,9.168,10.66,10.661
122.5,9.168,10.66,10.662
123,9.168,10.66,10.663
123.5,9.168,10.67,10.664
124,9.168,10.67,10.665
124.5,9.168,10.67,10.667
125,9.168,10.67,10.668
125.5,9.168,10.67,10.669
126,9.168,10.67,10.67
126.5,9.168,10.67,10.671
127,9.168,10.68,10.673
127.5,9.168,10.68,10.674
127.83,9.168,10.68,10.675
128.17,9.168,10.68,10.676
128.5,9.168,10.68,10.677
129,9.168,10.68,10.678
129.5,9.168,10.68,10.679
130,9.168,10.68,10.681
130.5,9.168,10.68,10.682
131,9.168,10.69,10.683
131.5,9.168,10.69,10.684
132,9.168,10.69,10.685
132.5,9.168,10.69,10.686
132.83,9.168,10.69,10.687
133.17,9.168,10.69,10.688
133.5,9.168,10.69,10.689
134,9.168,10.69,10.69
134.5,9.168,10.69,10.691
135,9.168,10.69,10.692
135.5,9.168,10.69,10.693
136,9.168,10.69,10.694
136.5,9.168,10.7,10.695
137,9.168,10.7,10.696
137.5,9.168,10.7,10.697
138,9.168,10.7,10.698
138.5,9.168,10.7,10.699
138.83,9.168,10.7,10.7
139.17,9.168,10.7,10.701
139.5,9.168,10.7,10.702
140,9.168,10.7,10.703
140.5,9.168,10.71,10.704
141,9.168,10.71,10.705
141.5,9.168,10.71,10.706
142,9.168,10.71,10.707
142.5,9.168,10.71,10.708
143,9.168,10.71,10.709
143.5,9.168,10.71,10.71
143.83,9.168,10.71,10.711
144.17,9.168,10.71,10.711
144.5,9.168,10.71,10.712
145,9.168,10.71,10.713
145.5,9.168,10.72,10.714
146,9.168,10.72,10.715
146.5,9.168,10.72,10.716
147,9.168,10.72,10.717
147.5,9.168,10.72,10.718
148,9.168,10.72,10.719
148.5,9.168,10.72,10.719
148.83,9.168,10.72,10.72
149.17,9.168,10.72,10.721
149.5,9.168,10.72,10.722
150,9.168,10.72,10.723
150.5,9.168,10.72,10.723
151,9.168,10.72,10.724
151.5,9.168,10.73,10.725
152,9.168,10.73,10.726
152.5,9.168,10.73,10.727
153,9.168,10.73,10.727
153.5,9.168,10.73,10.728
154,9.168,10.73,10.729
154.5,9.168,10.73,10.73
155,9.168,10.73,10.731
155.5,9.168,10.73,10.732
155.83,9.168,10.73,10.732
156.17,9.168,10.73,10.733
156.5,9.168,10.73,10.734
157,9.168,10.74,10.735
157.5,9.168,10.74,10.736
158,9.168,10.74,10.736
158.5,9.168,10.74,10.737
159,9.168,10.74,10.738
159.5,9.168,10.74,10.738
159.83,9.168,10.74,10.739
160.17,9.168,10.74,10.74
160.5,9.168,10.74,10.74
161,9.168,10.74,10.741
161.5,9.168,10.74,10.742
162,9.168,10.74,10.743
162.5,9.168,10.75,10.743
163,9.168,10.75,10.744
163.5,9.168,10.75,10.745
163.83,9.168,10.75,10.745
164.17,9.168,10.75,10.746
164.5,9.168,10.75,10.747
165,9.168,10.75,10.747
165.5,9.168,10.75,10.748
166,9.168,10.75,10.749
166.5,9.168,10.75,10.749
167,9.168,10.75,10.75
167.5,9.168,10.75,10.751
167.83,9.168,10.75,10.751
168.17,9.168,10.75,10.752
168.5,9.168,10.75,10.753
169,9.168,10.75,10.753
169.5,9.168,10.76,10.754
170,9.168,10.76,10.754
170.5,9.168,10.76,10.755
171,9.168,10.76,10.755
171.5,9.168,10.76,10.756
172,9.168,10.76,10.756
172.5,9.168,10.76,10.757
172.83,9.168,10.76,10.757
173.17,9.168,10.76,10.758
173.5,9.168,10.76,10.759
174,9.168,10.76,10.759
174.5,9.168,10.76,10.76
175,9.168,10.76,10.76
175.5,9.168,10.76,10.761
176,9.168,10.76,10.761
176.5,9.168,10.76,10.762
177,9.168,10.76,10.763
177.5,9.168,10.76,10.763
178,9.168,10.77,10.764
178.5,9.168,10.77,10.764
179,9.168,10.77,10.765
179.5,9.168,10.77,10.765
180,9.168,10.77,10.766
180.5,9.168,10.77,10.766
180.83,9.168,10.77,10.766
181.17,9.168,10.77,10.767
181.5,9.168,10.77,10.767
182,9.168,10.77,10.768
182.5,9.168,10.77,10.768
183,9.168,10.77,10.769
183.5,9.168,10.77,10.769
184,9.168,10.77,10.77
184.5,9.168,10.77,10.77
185,9.168,10.77,10.771
185.5,9.168,10.77,10.771
186,9.168,10.77,10.772
186.5,9.168,10.77,10.772
186.83,9.168,10.77,10.773
187.17,9.168,10.77,10.773
187.5,9.168,10.77,10.774
188,9.168,10.77,10.774
188.5,9.168,10.77,10.775
189,9.168,10.77,10.775
189.5,9.168,10.77,10.776
190,9.168,10.77,10.776
190.5,9.168,10.78,10.777
190.83,9.168,10.78,10.777
191.17,9.168,10.78,10.778
191.5,9.168,10.78,10.779
192,9.168,10.78,10.779
192.5,9.168,10.78,10.78
193,9.168,10.78,10.781
193.5,9.168,10.78,10.781
194,9.168,10.78,10.782
194.5,9.168,10.78,10.783
194.83,9.168,10.78,10.783
195.17,9.168,10.78,10.784
195.5,9.168,10.78,10.784
196,9.168,10.78,10.785
196.5,9.168,10.78,10.786
197,9.168,10.78,10.786
197.5,9.168,10.78,10.787
198,9.168,10.78,10.788
198.5,9.168,10.78,10.788
198.83,9.168,10.78,10.789
199.17,9.168,10.79,10.79
199.5,9.168,10.79,10.79
200,9.168,10.79,10.791
200.5,9.168,10.79,10.792
201,9.168,10.79,10.792
201.5,9.168,10.79,10.793
201.83,9.168,10.79,10.794
202.17,9.168,10.79,10.795
202.5,9.168,10.79,10.795
203,9.168,10.79,10.796
203.5,9.168,10.79,10.797
204,9.168,10.79,10.798
204.5,9.168,10.79,10.799
205,9.168,10.8,10.8
205.5,9.168,10.8,10.801
206,9.168,10.8,10.802
206.5,9.168,10.8,10.803
207,9.168,10.8,10.803
207.5,9.168,10.8,10.804
207.83,9.168,10.8,10.805
208.17,9.168,10.81,10.806
208.5,9.168,10.81,10.807
209,9.168,10.81,10.808
209.5,9.168,10.81,10.809
210,9.168,10.81,10.81
210.5,9.168,10.81,10.811
211,9.168,10.81,10.812
211.5,9.168,10.81,10.813
211.83,9.168,10.81,10.814
212.17,9.168,10.81,10.815
212.5,9.168,10.82,10.816
213,9.168,10.82,10.817
213.5,9.168,10.82,10.818
214,9.168,10.82,10.819
214.5,9.168,10.82,10.82
215,9.168,10.82,10.821
215.5,9.168,10.82,10.822
216,9.168,10.82,10.823
216.5,9.168,10.82,10.824
216.83,9.168,10.82,10.825
217.17,9.168,10.82,10.827
217.5,9.168,10.82,10.828
218,9.168,10.83,10.829
218.5,9.168,10.83,10.83
219,9.168,10.83,10.831
219.5,9.168,10.83,10.832
220,9.168,10.83,10.833
220.5,9.168,10.83,10.834
221,9.168,10.83,10.835
221.5,9.168,10.84,10.836
221.83,9.168,10.84,10.837
222.17,9.168,10.84,10.838
222.5,9.168,10.84,10.839
223,9.168,10.84,10.84
223.5,9.168,10.84,10.841
224,9.168,10.84,10.842
224.5,9.168,10.85,10.843
225,9.168,10.85,10.844
225.5,9.168,10.85,10.845
225.83,9.168,10.85,10.846
226.17,9.168,10.85,10.847
226.5,9.168,10.85,10.848
227,9.168,10.85,10.849
227.5,9.168,10.85,10.849
227.83,9.168,10.85,10.85
228.17,9.168,10.86,10.851
228.5,9.168,10.86,10.852
229,9.168,10.86,10.853
229.5,9.168,10.86,10.854
230,9.168,10.86,10.855
230.5,9.168,10.86,10.856
231,9.168,10.86,10.857
231.5,9.168,10.86,10.857
231.83,9.168,10.86,10.858
232.17,9.168,10.86,10.859
232.5,9.168,10.87,10.86
233,9.168,10.87,10.861
233.5,9.168,10.87,10.862
234,9.168,10.87,10.863
234.5,9.168,10.87,10.864
235,9.168,10.87,10.865
235.5,9.168,10.87,10.866
236,9.168,10.87,10.866
236.5,9.168,10.87,10.867
237,9.168,10.87,10.868
237.5,9.168,10.87,10.869
237.83,9.168,10.87,10.87
238.17,9.168,10.87,10.87
238.5,9.168,10.87,10.871
239,9.168,10.87,10.872
239.5,9.168,10.87,10.872
240,9.168,10.87,10.873
240.5,9.168,10.87,10.874
241,9.168,10.87,10.874
241.5,9.168,10.88,10.875
241.83,9.168,10.88,10.875
242.17,9.168,10.88,10.876
242.5,9.168,10.88,10.876
243,9.168,10.88,10.877
243.5,9.168,10.88,10.877
244,9.168,10.88,10.878
244.5,9.168,10.88,10.879
245,9.168,10.88,10.879
245.5,9.168,10.88,10.88
245.83,9.168,10.88,10.881
246.17,9.168,10.88,10.881
246.5,9.168,10.88,10.882
247.5,9.168,10.88,10.882
247.83,9.168,10.89,10.883
248.17,9.168,10.89,10.883
248.5,9.168,10.89,10.884
249,9.168,10.89,10.884
249.5,9.168,10.89,10.885
250,9.168,10.89,10.885
250.5,9.168,10.89,10.886
251,9.168,10.89,10.886
251.5,9.168,10.89,10.886
252,9.168,10.89,10.887
252.5,9.168,10.89,10.887
252.83,9.168,10.89,10.888
253.17,9.168,10.89,10.888
253.5,9.168,10.89,10.888
254,9.168,10.89,10.889
254.5,9.168,10.89,10.889
255,9.168,10.89,10.89
255.5,9.168,10.89,10.89
256,9.168,10.89,10.89
256.5,9.168,10.89,10.891
256.83,9.168,10.89,10.891
257.17,9.168,10.89,10.892
257.5,9.168,10.89,10.892
258,9.168,10.89,10.892
258.5,9.168,10.89,10.893
259,9.168,10.89,10.893
259.5,9.168,10.89,10.893
260,9.168,10.89,10.893
260.5,9.168,10.89,10.894
261,9.168,10.9,10.894
261.5,9.168,10.9,10.894
261.83,9.168,10.9,10.895
262.17,9.168,10.9,10.895
262.5,9.168,10.9,10.895
263,9.168,10.9,10.895
263.5,9.168,10.9,10.896
264,9.168,10.9,10.896
264.5,9.168,10.9,10.896
265,9.168,10.9,10.896
265.5,9.168,10.9,10.896
266,9.168,10.9,10.897
266.5,9.168,10.9,10.897
267,9.168,10.9,10.897
267.5,9.168,10.9,10.897
268,9.168,10.9,10.897
268.5,9.168,10.9,10.897
269,9.168,10.9,10.897
269.5,9.168,10.9,10.897
270,9.168,10.9,10.898
270.5,9.168,10.9,10.898
271,9.168,10.9,10.898
271.5,9.168,10.9,10.898
271.83,9.168,10.9,10.898
272.17,9.168,10.9,10.898
272.5,9.168,10.9,10.898
273,9.168,10.9,10.899
273.5,9.168,10.9,10.899
274,9.168,10.9,10.899
274.5,9.168,10.9,10.899
275,9.168,10.9,10.899
275.5,9.168,10.9,10.899
275.83,9.168,10.9,10.899
276.17,9.168,10.9,10.899
276.5,9.168,10.9,10.9
277,9.168,10.9,10.9
277.5,9.168,10.9,10.9
278,9.168,10.9,10.9
278.5,9.168,10.9,10.9
279,9.168,10.9,10.9
279.5,9.168,10.9,10.9
280,9.168,10.9,10.9
280.5,9.168,10.9,10.9
280.83,9.168,10.9,10.9
281.17,9.168,10.9,10.9
281.5,9.168,10.9,10.9
282,9.168,10.9,10.9
282.5,9.168,10.9,10.9
283,9.168,10.9,10.9
283.5,9.168,10.9,10.9
284,9.168,10.9,10.9
284.5,9.168,10.9,10.9
284.83,9.168,10.9,10.9
285.17,9.168,10.9,10.9
285.5,9.168,10.9,10.9
286,9.168,10.9,10.9
286.5,9.168,10.9,10.9
287,9.168,10.9,10.9
287.5,9.168,10.9,10.9
288,9.168,10.9,10.9
288.5,9.168,10.9,10.9
288.83,9.168,10.9,10.9
289.17,9.168,10.9,10.9
289.5,9.168,10.9,10.9
290,9.168,10.9,10.9
290.5,9.168,10.9,10.9
291,9.168,10.9,10.9
291.5,9.168,10.9,10.9
292,9.168,10.9,10.9
292.5,9.168,10.9,10.9
293,9.168,10.9,10.9
293.5,9.168,10.9,10.9
293.83,9.168,10.9,10.9
294.17,9.168,10.9,10.9
294.5,9.168,10.9,10.9
295,9.168,10.9,10.9
295.5,9.168,10.9,10.9
295.83,9.168,10.9,10.9
296.17,9.168,10.9,10.9
296.5,9.168,10.9,10.9
297,9.168,10.9,10.9
297.5,9.168,10.9,10.9
298,9.168,10.9,10.9
298.5,9.168,10.9,10.9
299,9.168,10.9,10.9
299.5,9.168,10.9,10.9
300,9.168,10.9,10.9
300.5,9.168,10.9,10.9
301,9.168,10.9,10.9
301.5,9.168,10.9,10.9
302,9.168,10.9,10.9
302.5,9.168,10.9,10.9
302.83,9.168,10.9,10.9
303.17,9.168,10.9,10.9
303.5,9.168,10.9,10.9
304,9.168,10.9,10.9
304.5,9.168,10.9,10.9
305,9.168,10.9,10.9
305.5,9.168,10.9,10.9
306,9.168,10.9,10.9
306.5,9.168,10.9,10.9
307,9.168,10.9,10.9
307.5,9.168,10.9,10.9
308,9.168,10.9,10.9
308.5,9.168,10.9,10.9
309,9.168,10.9,10.9
309.5,9.168,10.9,10.9
309.83,9.168,10.9,10.9
310.17,9.168,10.9,10.9
310.5,9.168,10.9,10.9
311,9.168,10.9,10.9
311.5,9.168,10.9,10.9
312,9.168,10.9,10.9
312.5,9.168,10.9,10.9
313,9.168,10.9,10.9
313.5,9.168,10.9,10.9
314,9.168,10.9,10.9
314.5,9.168,10.9,10.9
315,9.168,10.9,10.9
315.5,9.168,10.9,10.9
316,9.168,10.9,10.9
316.5,9.168,10.9,10.9
316.83,9.168,10.9,10.9
317.17,9.168,10.9,10.9
317.5,9.168,10.9,10.9
318,9.168,10.9,10.9
318.5,9.168,10.9,10.9
319,9.168,10.9,10.9
319.5,9.168,10.9,10.9
320,9.168,10.9,10.9
320.5,9.168,10.9,10.9
321,9.168,10.9,10.9
321.5,9.168,10.9,10.9
321.83,9.168,10.9,10.9
322.17,9.168,10.9,10.9
322.5,9.168,10.9,10.9
323,9.168,10.9,10.9
323.5,9.168,10.9,10.9
324,9.168,10.9,10.9
324.5,9.168,10.9,10.9
325,9.168,10.9,10.9
325.5,9.168,10.9,10.9
325.83,9.168,10.9,10.9
326.17,9.168,10.9,10.9
326.5,9.168,10.9,10.9
327,9.168,10.9,10.9
327.5,9.168,10.9,10.9
328,9.168,10.9,10.9
328.5,9.168,10.9,10.9
329,9.168,10.9,10.9
329.5,9.168,10.9,10.9
329.83,9.168,10.9,10.9
330.17,9.168,10.9,10.9
330.5,9.168,10.9,10.9
331,9.168,10.9,10.9
331.5,9.168,10.9,10.9
332,9.168,10.9,10.9
332.5,9.168,10.9,10.9
333,9.168,10.9,10.9
333.5,9.168,10.9,10.9
334,9.168,10.9,10.9
334.5,9.168,10.9,10.9
335,9.168,10.9,10.9
335.5,9.168,10.9,10.9
335.83,9.168,10.9,10.9
336.17,9.168,10.9,10.9
336.5,9.168,10.9,10.9
337,9.168,10.9,10.9
337.5,9.168,10.9,10.9
337.83,9.168,10.9,10.9
338.17,9.168,10.9,10.9
338.5,9.168,10.9,10.9
339,9.168,10.9,10.9
339.5,9.168,10.9,10.9
340,9.168,10.9,10.9
340.5,9.168,10.9,10.9
340.83,9.168,10.9,10.9
341.17,9.168,10.9,10.9
341.5,9.168,10.9,10.9
342,9.168,10.9,10.9
342.5,9.168,10.9,10.9
343,9.168,10.9,10.9
343.5,9.168,10.9,10.9
344,9.168,10.9,10.9
344.5,9.168,10.9,10.9
